id,pace,shooting,passing,dribbling,defending,physical
212592,76,48,60,66,68,78
213570,72,53,64,70,65,82
213711,71,55,65,69,65,69
214135,30,35,41,40,71,79
214906,72,36,57,59,70,76
215374,85,63,52,70,30,59
221621,40,31,44,51,67,80
228892,67,53,68,68,65,71
229251,84,56,61,67,65,79
231098,75,35,54,66,71,75
232859,72,64,66,68,67,76
233146,79,57,62,67,64,70
234972,82,68,44,70,31,66
235814,75,52,66,62,68,69
240057,61,54,67,69,66,72
251127,84,45,60,71,62,75
251138,65,34,45,51,68,78
18115,61,51,56,54,69,73
36111,34,60,62,64,68,69
105318,59,69,75,73,48,54
108061,59,63,72,66,70,71
113524,58,72,63,69,46,55
120312,30,33,44,36,71,64
125995,54,72,56,60,41,69
135537,54,60,62,56,69,69
135742,51,34,58,54,69,75
137410,35,40,50,53,70,64
138871,42,72,66,76,37,64
149791,52,66,73,72,43,46
152536,52,73,65,66,69,80
158293,48,64,67,72,70,61
158309,74,69,67,66,53,72
162223,69,63,68,73,36,55
163828,67,72,62,68,30,65
164470,31,69,73,64,66,68
164633,46,61,60,62,69,70
164769,52,70,58,69,33,68
164839,50,39,62,61,70,68
165490,66,61,71,70,67,63
167532,73,54,65,67,67,69
168341,68,59,66,67,60,76
168567,63,66,69,70,62,66
169644,81,64,64,74,34,64
169708,61,51,63,63,70,72
169941,74,65,69,74,28,58
170514,71,42,54,62,69,77
172520,66,45,59,59,68,80
172850,53,43,58,51,68,75
173040,75,64,70,71,36,56
173097,68,45,63,62,71,67
173160,65,61,73,67,58,72
173245,68,68,68,71,55,66
173434,75,65,68,70,44,69
173614,43,23,43,46,70,78
173735,68,39,65,69,69,66
176348,63,70,74,70,42,70
176920,68,45,56,55,71,75
176942,49,53,66,64,74,74
177151,68,61,68,71,39,55
177279,68,64,70,68,59,73
177482,60,65,69,69,64,73
177937,61,34,49,60,70,76
178117,72,59,66,71,66,74
178120,67,72,69,69,67,71
178264,48,72,58,63,28,70
178310,78,32,44,53,69,68
178448,64,58,71,67,63,69
179633,78,67,66,72,62,72
180409,48,59,57,59,73,79
181455,72,59,61,63,71,75
182130,71,70,63,69,36,63
182180,64,52,60,59,70,69
182473,79,55,67,71,65,74
182689,46,50,64,66,63,75
183336,74,70,68,71,46,65
183573,57,55,65,62,71,77
184218,81,69,61,68,36,63
184273,78,70,68,70,65,74
184320,71,57,69,68,67,74
184527,90,63,61,72,41,63
184643,77,57,68,68,63,64
184819,50,31,44,38,69,79
184845,56,69,57,63,36,82
184982,48,68,62,68,33,65
186553,74,60,63,68,67,73
186881,65,62,64,68,66,79
187042,66,66,67,66,67,79
187447,66,63,71,64,63,74
187988,63,63,71,72,26,49
188071,77,57,69,70,39,53
188721,68,63,70,76,45,63
188833,74,71,58,69,30,62
189172,75,68,65,73,34,62
189607,70,70,49,62,30,80
189824,55,47,54,49,70,72
189849,73,69,62,70,29,70
190076,59,61,64,66,66,72
190122,58,62,70,67,63,71
190311,82,67,55,70,37,69
190555,71,52,66,66,64,74
190557,64,70,74,69,66,72
190575,68,56,68,71,65,68
190640,68,53,60,60,68,82
190724,79,68,56,64,23,78
190907,92,62,60,76,40,70
191005,69,64,70,69,66,72
191209,73,63,66,71,43,65
191390,84,45,66,74,63,73
191673,57,67,71,67,61,63
192241,71,60,64,67,65,79
192259,70,69,70,71,42,63
192320,54,67,69,65,65,73
192594,64,44,66,62,71,70
192658,65,51,70,70,70,64
192671,69,67,65,70,26,74
192938,79,69,65,73,25,63
193029,62,66,74,70,50,66
193141,72,49,63,62,70,77
193505,71,43,58,66,68,74
193528,68,67,57,67,28,68
193561,72,57,65,68,67,73
193850,82,50,56,61,65,78
193909,46,41,62,63,69,76
194091,80,67,68,71,48,65
194122,76,70,48,65,32,70
194361,67,44,61,64,67,76
195065,44,64,74,69,47,67
197925,86,62,65,72,46,70
198019,70,70,56,65,38,75
198223,70,59,67,72,55,65
198386,73,63,64,68,68,79
198517,71,51,62,69,67,77
198749,70,65,69,71,65,65
199174,58,19,43,56,71,72
199283,80,65,68,68,63,67
199286,70,55,66,69,70,69
199347,52,38,45,43,70,73
199352,44,55,60,61,69,75
199517,45,23,36,51,69,72
200107,79,64,66,70,58,79
200111,76,58,67,67,67,68
200113,91,60,61,73,34,59
200322,58,57,62,67,68,78
200424,66,66,65,68,66,72
200532,70,59,66,72,63,56
200826,64,66,49,66,29,76
200914,80,59,64,68,66,74
200968,52,31,40,50,70,76
201066,55,70,70,71,56,65
201085,66,65,68,71,47,58
201243,54,67,35,62,30,80
201403,73,71,60,68,41,70
201621,67,39,54,54,66,76
202175,68,68,59,64,61,72
202311,71,59,64,64,68,74
202374,93,61,61,69,43,59
202601,85,40,61,64,66,69
202663,85,62,64,74,32,61
203002,66,43,60,47,68,73
203618,72,44,58,59,67,80
204061,88,64,66,76,58,63
204260,74,68,65,69,20,59
204278,75,46,60,63,64,72
204445,72,43,64,68,68,76
204476,44,39,46,47,69,77
205073,41,59,60,66,66,79
205215,46,30,54,52,69,81
205447,83,51,69,68,62,68
205555,68,66,71,75,50,62
206254,79,60,68,70,38,61
206649,30,36,45,38,71,70
206650,48,59,70,64,63,70
207546,86,60,61,72,42,64
208470,73,45,61,68,69,71
208607,33,42,53,57,71,69
208631,39,65,74,72,48,61
208700,84,71,61,74,29,64
208856,64,57,70,63,67,75
208914,66,29,45,48,67,81
209613,79,67,58,68,22,65
209738,37,39,48,43,68,73
209756,66,49,48,55,69,75
210168,76,69,69,69,66,73
210202,90,65,63,73,30,70
210475,64,50,57,61,69,79
211005,67,26,46,60,68,76
211014,84,49,63,70,65,68
211848,78,68,61,67,61,76
212440,75,65,67,73,51,59
213010,81,54,59,69,66,74
213170,51,60,65,62,63,80
213537,62,51,58,62,68,84
213556,79,66,67,69,62,75
214004,33,51,50,58,68,79
214299,74,59,61,64,69,77
214326,38,40,49,55,70,75
214369,77,67,67,72,46,59
214418,91,67,60,73,36,60
214483,88,50,63,71,65,52
214572,74,57,66,67,68,76
214733,92,59,61,73,27,56
214835,67,71,63,68,25,68
214854,91,60,62,71,34,60
214986,61,32,53,61,71,68
214993,57,35,49,60,69,71
215159,72,70,66,72,57,69
215254,32,31,41,46,70,67
216067,74,50,50,61,69,72
218737,79,42,60,70,66,74
221495,73,70,69,69,40,68
222225,72,61,64,63,70,69
222987,75,51,65,71,65,72
223054,79,66,64,71,28,62
223313,63,65,67,70,66,74
223818,43,31,46,51,69,74
224137,82,68,49,65,24,69
224325,69,63,69,69,65,73
224608,55,50,55,64,67,82
224885,80,36,68,70,64,75
226797,72,65,71,72,62,65
228173,74,73,66,70,38,70
228908,70,68,73,68,51,70
229041,50,26,54,53,68,76
229276,77,65,69,70,60,69
229294,50,30,45,41,70,79
229381,93,61,61,71,28,59
229496,50,34,50,52,70,76
229851,66,28,37,43,69,76
230243,50,57,66,68,71,69
230342,70,54,60,60,67,70
230382,72,49,57,57,68,71
230405,53,29,47,39,70,72
230415,62,52,53,48,71,69
230443,63,54,65,62,70,72
230464,53,61,71,71,36,50
230472,73,60,68,71,42,51
230474,82,60,67,76,32,53
230489,72,65,65,75,25,58
232879,45,57,70,69,72,73
233986,78,42,54,59,67,81
234017,64,60,70,69,37,61
234621,68,51,59,71,73,60
234989,82,50,60,67,68,65
235163,65,68,68,68,69,78
235552,56,31,48,53,68,80
236172,71,59,65,70,42,69
237581,84,64,43,66,36,72
238924,77,70,49,63,35,84
239841,68,42,54,53,71,73
240526,83,59,66,73,26,60
242467,78,67,45,67,29,67
243863,34,32,48,39,71,70
243989,55,58,60,65,66,79
244197,83,60,66,70,36,57
248017,80,64,64,75,25,63
251139,73,58,68,74,57,79
246469,88,59,59,73,36,52
238049,74,58,68,68,54,63
233222,90,57,62,68,41,69
242280,71,63,68,69,58,73
244591,80,43,62,72,66,61
227903,76,70,49,65,27,69
240241,64,63,66,68,63,69
246973,69,68,53,64,26,61
236316,71,48,57,65,69,71
239592,72,69,55,67,23,55
240658,72,57,65,76,64,59
252000,77,47,63,71,63,61
228517,80,51,61,73,69,73
231108,72,41,54,57,69,76
232192,53,53,62,63,67,74
237324,75,65,68,73,56,60
240201,67,58,70,69,53,66
240956,73,44,61,69,66,61
243792,71,62,65,70,40,49
231823,64,29,51,56,69,71
236898,69,62,68,69,61,66
237155,75,28,62,69,66,69
238274,80,66,61,74,28,61
239452,71,51,62,65,67,66
239696,78,55,63,77,30,50
243388,76,32,66,71,65,66
221841,86,68,60,72,33,65
225589,69,40,53,57,67,74
229348,86,39,47,69,67,68
232225,59,69,46,58,37,74
233484,71,52,62,66,71,75
234789,68,56,64,67,64,72
237245,62,30,44,50,69,73
238050,88,61,56,74,37,59
241026,80,63,63,74,37,61
244308,78,40,56,67,66,69
226698,72,67,67,71,51,70
228082,68,48,66,71,63,66
231044,82,54,67,71,60,66
234048,86,65,60,74,26,58
239950,61,50,66,68,62,68
241238,70,53,70,70,60,63
241509,80,63,64,75,45,41
241522,67,65,54,66,30,74
244935,66,69,51,64,44,77
245598,64,49,60,57,67,75
211966,78,47,61,67,67,68
220529,63,64,70,69,61,61
222557,71,27,50,49,68,74
224487,77,69,62,68,31,74
229649,70,62,63,72,64,73
230794,78,64,66,71,29,43
231524,58,50,72,71,58,66
233614,59,32,38,40,69,76
235123,55,53,66,66,66,69
235899,78,39,59,68,67,78
236466,66,50,69,68,66,64
237184,68,57,65,69,63,67
239894,71,50,67,67,64,68
242768,75,68,64,68,36,61
246690,69,67,48,67,22,63
251901,50,31,39,42,68,75
215638,55,34,49,49,68,77
216463,71,64,66,70,55,51
218880,39,31,55,54,68,77
223791,75,58,70,72,61,53
225071,71,60,65,67,63,74
228568,81,69,64,71,35,59
232090,62,60,68,67,66,67
233520,73,60,64,74,34,52
235513,70,69,48,57,27,75
238839,68,63,67,70,57,67
248021,58,36,41,53,69,73
251294,67,56,63,70,62,59
213699,74,66,44,68,29,69
213702,77,62,64,76,34,55
214929,76,54,65,70,64,63
215487,73,67,52,68,31,74
215965,81,67,53,60,25,77
216416,74,45,61,70,67,65
218744,69,63,68,71,52,68
221312,69,33,53,57,67,73
222693,86,61,62,72,41,61
223981,70,52,62,67,68,69
224424,75,58,65,73,49,51
224876,57,36,41,39,67,74
231587,66,49,57,69,63,80
232571,74,24,39,45,68,73
232810,71,43,60,60,61,80
232882,72,43,71,71,66,75
233125,74,63,65,74,31,53
233730,74,67,53,62,37,72
233790,73,39,50,54,70,70
237574,81,66,59,73,22,55
242998,63,67,60,64,29,68
208597,50,24,50,55,67,75
211671,60,59,61,57,69,73
213445,75,68,66,76,34,50
213949,76,67,56,67,30,72
215067,64,38,48,51,69,77
218047,53,39,48,59,68,75
219594,67,46,67,65,59,67
221885,65,50,63,64,68,72
222775,73,49,59,65,66,78
223790,92,65,59,69,31,67
224067,57,43,52,56,68,72
227617,88,68,61,72,31,69
227794,67,59,69,67,68,69
228349,67,45,66,65,67,69
229039,82,44,61,63,63,70
229210,57,62,69,68,53,66
232870,55,30,44,44,70,70
234381,67,36,49,49,69,71
236993,82,63,62,70,64,72
237540,67,59,66,69,55,74
242306,74,24,55,65,66,61
243628,31,40,49,44,69,76
248112,91,58,62,71,34,57
198776,67,60,64,76,40,57
205089,67,61,73,74,47,44
208019,66,25,43,44,67,75
208324,78,48,63,63,65,75
208424,72,56,67,68,52,62
211783,66,70,57,66,22,64
213105,53,62,71,65,62,71
214884,48,44,49,59,65,82
215572,63,56,59,64,65,83
220421,77,58,65,71,65,62
222881,74,51,65,73,64,62
223938,76,60,67,74,28,56
228290,59,27,43,49,68,79
229892,63,65,54,65,30,68
230625,66,43,56,64,68,72
232406,69,36,53,60,67,80
232894,69,24,53,46,66,72
237051,88,65,51,71,27,72
244135,45,29,47,46,68,75
248097,82,30,60,60,65,67
190979,68,63,67,70,62,64
193504,67,30,53,51,68,71
196952,68,42,65,63,67,69
203138,60,54,63,66,67,71
203491,74,64,64,68,33,70
204289,71,70,56,68,27,59
204504,87,47,59,68,65,73
204676,68,62,71,70,65,69
204709,66,70,57,69,36,65
204895,62,65,70,69,33,79
205158,76,66,59,69,31,73
206565,80,65,65,70,40,65
207640,75,70,56,67,25,67
208014,65,48,51,55,69,73
208024,55,27,45,52,68,77
209698,43,52,63,64,68,72
209758,60,41,57,50,69,72
210004,72,53,67,67,64,66
210263,78,62,64,69,44,67
212205,78,63,63,71,31,57
212232,81,66,59,69,37,73
213497,67,44,52,48,68,74
214413,67,54,63,66,65,67
214594,67,56,62,64,65,73
214949,81,67,62,71,36,60
219546,78,38,53,60,68,76
219582,42,41,54,43,69,77
222889,44,38,43,37,67,82
223921,70,67,66,70,26,60
224123,64,46,64,69,64,68
225169,78,68,64,73,30,53
227602,73,64,67,72,31,65
232593,77,68,51,65,18,58
232609,73,62,66,69,53,68
233207,86,58,58,60,62,72
233400,63,47,54,58,66,77
233591,74,40,60,60,66,73
234062,70,55,67,73,37,60
235707,70,63,68,70,44,55
242324,71,64,71,71,46,57
244110,76,58,64,69,35,65
244582,68,56,68,73,52,66
248111,73,61,64,66,63,72
194669,71,64,70,70,55,66
200855,78,43,59,67,64,74
202113,81,59,63,69,68,68
202238,70,67,66,72,66,74
203398,70,43,57,63,69,74
203875,35,38,46,45,69,77
205045,58,35,54,58,68,71
207943,57,60,65,69,70,71
208120,64,69,51,63,28,75
208630,67,58,70,63,66,70
210380,75,69,58,68,29,74
210951,76,63,65,74,37,57
211209,74,48,64,67,67,66
212978,59,38,50,44,69,75
218656,73,28,43,49,68,76
220429,49,46,59,60,68,78
220735,36,71,46,58,31,75
221401,64,45,48,55,68,77
224395,79,65,70,71,35,62
226506,50,51,58,58,67,78
226865,72,31,54,63,67,74
229646,63,34,47,58,69,78
239186,78,64,61,72,28,66
186950,76,58,61,68,67,79
190592,41,28,45,48,68,77
193097,71,39,60,61,68,72
194431,74,49,65,66,64,76
195126,70,66,51,62,38,87
195371,49,47,54,42,68,74
198062,33,30,44,42,69,77
200105,64,38,58,62,69,67
200700,69,61,72,70,57,61
202050,71,62,68,68,61,68
202512,78,52,66,65,63,82
202620,70,66,62,68,66,73
202814,87,52,61,69,63,66
203850,68,33,51,51,68,73
203885,67,50,58,64,66,60
205857,62,40,45,51,68,72
205926,77,59,69,69,62,63
207645,93,62,59,72,37,49
208153,56,68,51,60,31,74
214459,69,55,71,71,23,35
214915,69,50,59,61,68,75
215267,32,71,49,61,31,76
215314,46,38,48,44,69,75
216139,78,45,64,67,64,66
219731,63,66,55,63,24,66
220118,65,64,72,71,38,57
221619,67,38,52,62,69,70
222337,69,25,50,53,69,73
223994,68,67,47,67,24,66
224812,75,59,65,71,34,58
229104,50,67,73,68,55,63
229128,77,63,65,68,45,54
233470,62,67,64,68,33,62
237144,69,71,45,65,28,70
237768,70,64,66,69,51,70
240050,82,38,58,70,65,70
242166,80,63,62,69,35,65
242737,66,63,72,69,44,66
244390,76,65,63,72,44,63
3467,66,70,55,67,35,68
54013,62,68,73,70,40,54
104442,72,65,64,71,39,65
139368,42,39,53,56,69,73
143025,70,46,70,71,63,62
148403,56,58,64,64,68,71
148635,37,52,71,63,73,66
148696,63,65,70,65,66,75
153938,49,59,69,68,72,67
156259,72,51,55,56,66,82
157305,39,62,64,62,69,70
158902,43,47,68,64,68,69
161857,71,59,66,69,66,72
163187,84,63,63,71,46,73
164559,41,71,56,62,50,67
164568,57,65,66,64,65,72
165889,64,70,68,69,37,61
167159,44,35,52,43,69,71
167653,43,26,39,44,66,80
169498,65,68,54,65,47,78
169593,63,59,68,69,64,58
171189,31,47,55,54,67,77
172258,47,41,54,57,69,78
172418,67,69,64,65,27,66
173414,49,57,58,53,68,77
173436,77,67,62,75,41,57
173470,60,55,69,74,61,52
173667,78,69,64,67,41,74
175092,54,60,62,62,68,71
177055,32,59,60,59,67,75
177521,65,52,63,62,67,76
177895,75,63,64,73,43,67
178584,40,26,44,42,69,76
179592,59,68,68,71,63,62
179947,60,70,62,63,32,73
181281,50,71,53,58,35,71
181971,71,63,69,65,66,70
182209,50,41,43,42,67,79
182409,64,67,65,71,56,78
182621,39,50,59,56,69,72
182864,53,68,62,67,35,69
183228,48,42,47,52,66,74
183490,68,40,63,65,67,68
183578,51,33,45,41,69,68
183640,34,21,38,39,69,72
183831,67,68,54,59,27,76
184341,52,70,54,63,32,71
184456,68,46,54,65,68,74
184461,31,31,56,52,67,75
184512,41,36,37,46,69,81
184807,77,48,60,70,65,61
184900,66,42,51,55,68,70
184944,68,64,60,67,69,65
185316,48,27,51,47,68,73
186595,77,66,67,68,64,68
186788,72,50,56,61,66,75
188128,53,67,56,68,31,77
188762,39,46,62,61,67,73
189155,69,37,64,66,68,72
189209,83,60,67,75,31,44
189447,69,67,56,64,31,71
189530,67,56,66,67,69,65
189713,45,70,63,67,40,63
190196,70,24,45,45,67,78
190471,73,70,67,74,38,54
190959,56,35,56,43,67,71
191096,54,61,63,67,65,79
191222,77,57,58,61,66,84
191443,35,43,51,59,70,73
191572,77,57,68,67,67,67
192285,70,66,66,72,32,63
192310,73,56,59,67,67,72
192554,59,50,62,65,63,77
193092,88,65,64,73,45,45
193211,70,50,61,68,69,65
193310,63,32,51,50,68,78
193333,64,33,45,54,69,71
193735,54,58,66,69,62,72
193851,69,60,67,72,60,62
193860,73,65,66,68,64,68
193900,81,52,59,67,66,67
194018,67,67,52,63,41,80
194063,66,67,70,68,65,70
194149,64,57,64,68,68,78
194329,69,65,68,66,62,71
194924,57,47,63,58,68,77
195480,70,48,64,65,67,70
196991,62,50,63,66,68,71
197226,77,68,64,70,40,60
197376,75,56,66,73,51,53
197971,74,70,61,71,38,80
198000,68,62,65,66,67,73
198288,71,51,66,68,66,72
198322,47,54,65,70,63,69
198479,33,35,44,42,66,82
199051,54,39,52,52,68,73
199231,86,56,61,67,61,73
199407,40,58,58,60,68,82
199750,80,63,64,73,53,64
200395,37,35,50,51,66,78
200440,78,66,63,73,47,59
200489,64,67,62,64,28,77
200845,68,67,56,61,39,76
202208,81,67,63,70,47,74
202301,83,65,61,69,42,73
202465,67,64,66,67,62,69
202540,37,30,56,54,67,72
203593,76,68,71,70,60,63
203672,92,67,66,73,18,68
203690,69,51,70,59,65,76
203859,48,52,52,44,67,79
204058,73,44,59,63,67,72
204333,62,29,52,53,68,72
204687,75,57,62,69,65,73
205388,72,51,64,69,64,67
205524,68,58,69,69,66,67
205565,47,29,45,38,65,84
205858,74,70,68,71,51,63
206062,76,62,59,75,34,51
206472,88,58,62,68,61,56
206630,91,67,55,67,25,68
207641,90,63,64,70,42,64
207669,82,63,63,66,42,62
208311,71,57,66,68,63,72
208437,51,70,70,66,49,80
208861,64,63,63,71,65,78
210137,71,48,60,65,65,76
211243,76,65,67,69,32,54
211272,71,46,56,61,67,76
211736,82,67,62,69,35,65
212819,95,64,60,67,41,74
213591,76,57,63,66,67,69
214053,87,64,58,73,33,61
214315,35,48,60,54,69,70
214320,76,66,60,69,28,67
214412,74,43,62,62,68,74
214753,79,60,61,71,39,67
214862,74,71,48,60,34,78
214918,53,68,69,70,52,70
214922,91,64,55,72,31,67
215049,79,56,57,69,66,62
215083,76,67,62,73,57,71
215148,77,37,57,65,66,62
215332,81,67,67,67,47,74
215388,81,31,55,63,65,57
215615,71,66,66,69,63,71
215665,71,53,64,66,64,65
215720,84,54,65,71,63,69
215995,58,49,60,61,68,79
217153,73,66,68,66,63,68
219174,81,63,62,70,42,68
219912,73,73,55,67,38,55
220522,73,60,68,71,30,59
221774,63,67,52,62,28,72
222278,74,29,61,63,61,78
223223,60,68,66,61,70,84
223452,79,68,62,71,25,59
223551,70,67,54,65,28,75
223920,55,39,46,45,70,75
224385,70,64,66,70,51,67
228829,57,24,40,43,67,73
229600,69,57,66,67,59,68
230300,81,61,60,74,23,63
230386,58,50,56,48,69,73
230490,72,63,71,68,46,56
233897,86,64,61,69,36,68
234018,68,70,66,68,45,64
234578,76,49,64,67,65,64
234763,34,55,63,66,68,70
235164,62,61,70,67,57,67
236170,74,61,65,74,39,60
237989,77,60,64,71,55,67
238837,56,27,45,44,71,69
238977,51,71,45,55,32,76
239121,54,69,50,61,29,74
239590,49,37,45,51,68,76
240281,73,52,63,70,67,74
240631,71,58,67,68,63,63
241297,46,30,33,52,70,77
243851,82,74,58,72,39,51
246845,89,65,59,70,38,65
250799,88,63,63,68,27,60
251463,67,70,68,68,68,69
251890,75,63,68,68,65,75
251930,83,63,64,71,52,58
242578,54,30,49,49,66,71
242530,80,60,60,73,32,67
234229,80,35,55,62,68,79
236248,75,62,59,71,23,52
242162,81,61,60,71,54,56
237003,81,49,60,71,65,63
243016,67,63,65,68,44,58
240475,67,67,59,62,30,74
241931,68,52,66,68,64,69
248386,62,51,63,62,64,68
228080,72,58,65,72,65,75
231936,65,26,49,52,67,70
236572,84,38,57,71,64,64
238580,62,49,59,64,68,67
239738,70,41,60,61,67,67
241508,80,59,67,73,45,62
244393,69,56,68,68,53,65
231353,78,65,53,70,20,64
237942,77,32,59,60,65,58
243526,79,49,57,65,66,70
246164,60,38,45,52,65,76
235755,78,40,47,47,66,76
236537,81,48,62,66,64,64
237749,69,56,66,68,58,66
239018,72,33,56,65,64,65
239671,84,66,63,71,43,66
241002,89,63,56,75,33,58
250882,76,64,65,70,25,62
212228,74,64,53,67,40,73
214333,75,45,60,63,64,67
215376,64,21,31,38,70,68
220045,75,61,63,72,38,47
224062,63,47,60,65,63,73
225748,70,61,65,72,36,46
228111,87,62,60,70,40,75
229266,54,29,46,54,67,68
229640,85,46,62,71,62,66
230079,91,63,57,74,32,51
234660,70,54,59,61,68,74
237152,74,55,63,69,41,62
237203,69,62,66,64,64,67
239378,58,72,51,58,29,73
239907,78,67,58,67,21,73
252064,64,56,62,64,66,72
213905,63,68,53,64,44,70
221024,58,35,54,55,68,68
222109,76,60,65,69,50,73
222319,73,34,56,67,65,74
226012,66,60,65,68,62,66
228378,77,66,57,68,38,68
232661,69,55,63,68,66,68
234826,63,68,49,62,24,65
234901,87,57,58,72,25,48
235318,80,55,60,65,65,63
237040,58,37,45,41,68,72
237255,75,33,45,42,66,73
237997,87,55,60,72,31,48
239356,66,45,55,70,67,78
242359,41,34,42,49,68,75
244205,71,67,61,72,29,69
252150,56,51,47,51,66,72
211595,65,65,64,62,66,67
212192,77,66,62,74,27,52
213801,74,59,65,71,49,50
219957,75,47,61,67,63,71
220201,63,67,61,72,32,53
222528,79,59,64,70,51,71
222587,70,47,57,66,69,68
223143,74,37,55,67,64,74
225310,69,56,64,70,66,75
225847,67,65,67,70,57,64
227159,73,68,50,65,28,80
229188,67,69,58,65,41,75
231406,79,55,63,75,37,56
232843,79,57,59,77,40,58
237077,64,52,63,62,64,79
237502,81,57,65,74,26,59
237739,66,52,48,45,67,74
239096,50,36,56,61,68,72
199142,74,56,66,74,52,62
205887,69,68,54,65,31,68
214038,39,45,41,48,68,73
219177,73,63,67,70,50,69
219452,74,54,60,68,65,75
219595,89,55,60,69,47,60
219990,69,56,65,69,66,66
223307,75,55,62,66,63,77
223850,84,61,57,74,39,62
224438,69,66,56,65,30,68
224509,68,56,68,66,64,66
225381,58,50,68,67,55,62
227932,53,48,58,57,67,81
231913,74,64,67,67,64,71
232611,78,44,58,61,62,70
236037,69,60,68,69,57,56
238971,78,57,60,71,40,58
239432,73,70,53,64,23,68
241301,73,66,60,69,31,52
244464,79,65,59,72,33,65
247881,59,25,46,45,70,72
205044,72,62,65,71,34,55
206089,66,61,63,67,62,69
209667,64,27,50,49,65,75
210619,68,51,69,68,57,61
211363,68,36,53,59,65,80
213367,72,37,60,67,65,72
214356,58,22,39,48,67,79
216255,82,62,65,71,29,58
216467,77,61,62,71,26,46
219635,62,46,54,55,68,73
219837,59,63,69,64,63,66
221521,66,51,60,67,64,67
222262,71,70,52,63,28,70
222597,91,58,54,76,24,47
225168,73,60,64,69,44,46
225174,56,63,70,67,63,62
225187,64,66,60,66,51,72
225562,69,60,64,71,37,56
225720,69,54,63,64,63,77
226179,77,38,58,67,64,64
231394,84,64,59,72,53,78
231948,64,53,53,56,67,71
232005,42,28,36,36,68,79
239446,74,64,65,71,29,53
241874,71,68,52,63,33,72
241981,84,41,57,69,63,65
242716,79,65,54,65,33,66
247696,63,48,58,62,65,74
248061,94,62,58,69,22,42
250727,65,37,53,59,66,73
209402,81,66,63,69,26,62
209510,67,32,60,63,67,66
215328,70,53,61,63,65,71
216346,88,45,56,67,63,75
219558,87,60,64,69,39,62
222930,62,51,65,65,68,70
229686,69,47,60,64,65,68
232358,70,48,57,59,67,70
233588,55,33,53,49,67,69
234172,81,52,53,63,61,79
237882,57,49,62,62,64,69
238619,65,30,57,48,68,76
238942,59,30,42,41,64,80
247270,67,64,67,63,55,61
251399,74,71,49,66,24,55
251681,68,30,44,51,68,66
191192,53,60,63,68,63,72
193716,54,39,53,58,66,78
200793,66,29,51,59,67,72
201888,82,66,59,68,34,79
203060,67,56,67,68,62,74
203069,65,58,67,65,65,71
203308,66,56,63,65,65,79
204044,72,67,64,69,33,58
205190,59,31,57,63,71,71
206159,77,39,55,61,65,75
209335,74,59,65,64,63,72
210011,89,62,57,72,38,65
211037,52,59,59,64,63,72
211438,66,26,59,56,66,75
211514,77,50,58,67,64,62
211574,47,62,70,70,51,64
212104,77,64,63,72,64,67
215208,77,64,65,69,31,60
215969,59,45,65,66,68,58
216078,63,66,51,65,26,68
216568,65,69,56,63,36,57
220051,75,52,62,69,64,69
221144,72,64,67,70,48,56
222565,85,65,63,70,42,60
223747,62,37,63,68,68,66
223793,64,58,64,63,65,73
224584,89,62,61,72,27,45
225875,84,58,63,67,60,72
229654,92,36,61,73,61,66
230019,82,60,62,69,63,64
230984,60,49,67,67,66,67
231706,76,57,63,66,56,64
232691,79,27,33,44,68,76
237537,82,54,62,65,60,69
239523,45,30,40,42,67,76
241750,69,63,65,70,33,58
245148,61,68,65,68,33,55
248002,57,26,40,50,67,70
188601,61,52,62,63,65,73
190793,68,68,65,68,61,78
198953,66,44,43,52,65,77
199491,77,34,56,66,64,65
202043,71,65,53,66,44,75
203225,70,61,63,65,64,72
208102,70,31,42,44,64,79
208158,75,70,63,65,27,65
208592,69,55,62,67,64,69
210543,41,28,37,37,68,75
213644,69,52,60,63,67,74
215404,65,44,53,58,66,67
215650,74,35,58,64,67,73
217620,67,42,48,49,63,84
220035,81,69,58,70,20,65
221605,70,63,53,62,28,71
223104,74,69,53,64,32,69
224250,69,38,60,64,66,71
227919,39,23,35,35,67,76
228508,65,42,51,57,66,70
232900,82,66,43,68,22,65
239093,76,47,62,68,63,64
239357,90,58,59,68,50,60
248099,65,65,60,75,42,58
189110,67,29,54,58,66,76
190438,47,43,51,38,66,74
193564,68,68,68,72,29,68
197170,83,56,59,74,27,58
198011,56,68,40,59,36,79
198731,83,61,61,70,39,64
200954,70,66,57,67,31,64
201061,92,65,54,73,30,74
202053,91,56,58,74,26,47
202771,76,60,66,66,59,62
204132,86,60,59,74,30,46
205588,54,32,51,57,68,67
209761,48,27,51,49,66,71
210429,81,60,64,69,67,83
211212,66,60,68,70,55,67
211388,77,46,58,63,66,68
212075,78,66,62,68,32,72
213512,64,63,70,70,61,71
214313,77,63,60,70,41,64
214563,80,66,64,67,63,68
215401,67,65,66,65,59,82
216688,59,68,52,60,27,72
216799,73,33,55,64,65,72
216834,71,52,65,66,64,71
217759,54,48,58,60,66,79
218353,62,45,56,52,67,75
220826,31,55,60,60,64,76
223134,79,52,57,66,66,68
228245,75,58,70,71,53,63
229466,86,66,58,69,25,65
238877,77,47,59,68,63,72
238938,73,66,45,64,24,59
248084,76,47,57,66,64,66
248095,81,26,41,55,67,69
12940,30,34,44,35,66,79
46857,38,66,72,68,50,60
50955,59,61,69,71,48,58
134828,29,27,50,50,67,75
136363,59,68,58,61,33,66
